latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
53.79131,-1.72002,B J M JOINERY MANUFACTURERS LIMITED,www.bjmwindows.co.uk,BD4 8AG,Total Exemption Small,"Other builders  carpentry, joinery"
53.58693,-0.32823,ORCA BUILDING PRODUCTS LIMITED,www.orcabuildingproducts.com,DN39 6YP,Total Exemption Small,"Other builders  carpentry, joinery"
53.74511,-1.87842,HUTTON AND CAWOOD BUILDING AND JOINERY LIMITED,www.huttonandcawood.co.uk,HX3 6RL,Total Exemption Small,"Other builders  carpentry, joinery"
53.89615,-1.49053,RAILSTOWN FARMING COMPANY LIMITED,,LS17 9LB,Total Exemption Small,Crop production support activities
53.70837,-1.77787,CONCEPT MERCHANDISE LIMITED,www.conceptmerch.com,HD6 4AB,Small company,Other
53.95692,-2.02659,RT SCENERY LTD.,,BD23 2DE,Total Exemption Small,"Other builders  carpentry, joinery"
54.1386,-0.80936,TECHNICULTURE LIMITED,,YO17 7NQ,Total Exemption Small,Crop production support activities
54.31163,-1.83228,AGRONOMIC SERVICES LIMITED,,DL8 5AB,Total Exemption Small,Crop production support activities
53.81024,-1.58562,WHITE GHOST LIMITED,www.crownfast.com,LS4 2PU,Total Exemption Small,Other
54.12211,-0.7919,JKM CROPCO LTD,,YO17 9DU,Total Exemption Small,Crop production support activities
53.77428,-1.52243,GREYSTONE SHOPFITTING SERVICES LTD,,LS10 2RU,Not Available,"Other builders  carpentry, joinery"
54.15952,-0.69671,RYEDALE JOINERY LTD,,YO17 8JW,Not Available,"Other builders  carpentry, joinery"
53.57103,-0.54578,TIMBAR DESIGNS LIMITED,,DN20 0HD,Total Exemption Small,"Other builders  carpentry, joinery"
54.07763,-1.56212,SJM JOINERY UK LIMITED,www.sjmjoinery.co.uk,HG3 3NU,Total Exemption Small,"Other builders  carpentry, joinery"
54.30869,-1.33466,PEACOCKS OF THIRSK LIMITED,,YO7 4BN,Total Exemption Small,Crop production support activities
53.93997,-1.86256,COMPOST ADVICE & ANALYSIS LTD,,LS29 0SA,Total Exemption Small,Crop production support activities
54.59211,-1.03033,HOLMES JOINERY AND MANUFACTURING CO. LIMITED,www.holmes-joinery.co.uk,TS11 6HZ,Total Exemption Small,"Other builders  carpentry, joinery"
53.99696,-0.35375,N.C. BUCKTON LIMITED,,YO25 8NW,Total Exemption Small,Crop production support activities
53.75381,-1.66835,IFG DRAKE LIMITED,www.drakeuk.com,BD11 1BY,Full accounts,Man-made fibres
53.93435,-0.78002,MARTYN ROGERS WOODTURNERS LIMITED,,YO42 2JB,Total Exemption Small,"Other builders  carpentry, joinery"
53.55139,-0.47676,GLANFORD BEET LIMITED,,DN20 8DA,Total Exemption Small,Crop production support activities
53.89237,-1.74205,BAUERDECKING LIMITED,www.bauerdecking.com,LS29 6EW,Total Exemption Small,"Other builders  carpentry, joinery"
54.46426,-1.40465,W.O. ALDERSON LIMITED,,TS15 9PT,Total Exemption Small,Crop production support activities
53.97201,-1.07742,WOOD RICHARDSON LTD,www.woodrichardson.co.uk,YO31 8JN,Total Exemption Small,Other
53.8355,-1.13314,GA LIDDLE & SON LIMITED,,YO8 3TR,Total Exemption Small,Crop production support activities
54.01011,-1.46557,SJH JOINERY LIMITED,www.sjhjoinery.co.uk,HG5 0JH,Total Exemption Small,"Other builders  carpentry, joinery"
53.97548,-1.56692,ULTRAMILL LIMITED,,HG3 1GY,Total Exemption Small,"Other builders  carpentry, joinery"
54.00413,-0.43998,DAVID JIBSON AGRICULTURAL CONTRACTOR LIMITED,,YO25 6RA,Total Exemption Small,Crop production support activities
53.8287,-1.53822,2A PRINT LIMITED,www.2aprint.co.uk,LS7 3PG,Total Exemption Small,Other
54.57867,-1.23684,PARKING MEDIA LIMITED,,TS1 1RE,Not Available,Other
53.77696,-0.33556,NAGELS (UK) LTD,www.nagelstickets.com,HU7 0YN,Total Exemption Small,Other
53.9359,-0.77487,GWJB LIMITED,,YO42 2JD,Micro-entity accounts,"Other builders  carpentry, joinery"
54.14759,-1.64638,A & L WALBURN (CROP SPRAYING) LIMITED,,HG4 3NU,Total Exemption Small,Crop production support activities
53.72418,-1.86435,E BULMER & SONS LIMITED,,HX1 5SP,Total Exemption Small,"Other builders  carpentry, joinery"
53.85883,-1.68774,CLASSIC SIGN AND DESIGN LIMITED,www.classicsign.co.uk,LS19 7DT,Total Exemption Small,Other
53.97934,-1.14956,RYLAND HORTICULTURE LTD,,YO26 6HA,Total Exemption Small,Crop production support activities
53.61115,-0.65482,FIBRECYCLE UK LIMITED,,DN15 9YJ,Small company,Other
53.87105,-0.88515,SOUTH ACRE FARMING LIMITED,,YO42 4PT,Total Exemption Small,Crop production support activities
53.77129,-1.82667,PATCHETT JOINERY LTD,www.patchett-joinery.co.uk,BD13 1DS,Total Exemption Small,"Other builders  carpentry, joinery"
53.91641,-0.16759,J & T CUNNINGHAM (JOINERY) LTD,,HU18 1LX,Total Exemption Full,"Other builders  carpentry, joinery"
54.08376,-0.193,A.E. SMITH (KILHAM) LIMITED,,YO15 2AE,Total Exemption Small,Crop production support activities
53.65671,-1.16303,HIGHFIELD MACHINERY LIMITED,,DN6 9BP,Total Exemption Small,Crop production support activities
53.97887,-1.06803,LAVERACK JOINERY LIMITED,www.laverackjoinery.co.uk,YO31 9BL,Total Exemption Small,"Other builders  carpentry, joinery"
53.99131,-1.50717,F A SUPPLIES LIMITED,,HG2 7QQ,Total Exemption Small,Other
53.58484,-0.13268,YARA UK LIMITED,www.yara.co.uk,DN37 9TZ,Full accounts,Fertilisers and nitrogen compounds
53.71449,-1.72484,LEYBURN FENCING LIMITED,www.leyburnfencing.co.uk,WF15 8HU,Total Exemption Small,"Other builders  carpentry, joinery"
53.86544,-1.69243,K-BINS LIMITED,www.kbins.com,LS19 7LX,Small company,Other
53.67907,-1.54843,UK GREETINGS LIMITED,www.ukgreetings.co.uk,WF5 9SQ,Full accounts,Other
53.98721,-0.90862,WILLIAMS BROWN LIMITED,,YO41 1DB,Total Exemption Small,"Other builders  carpentry, joinery"
54.0912,-1.22079,CONING FERTILISER LIMITED,,YO61 1TT,Total Exemption Small,Crop production support activities
53.74815,-1.61379,GRALYN JOINERY LTD,www.gralynjoinery.co.uk,LS27 9LR,Total Exemption Small,"Other builders  carpentry, joinery"
53.74683,-0.86484,OVARA LIMITED,,DN14 7AB,Total Exemption Small,Crop production support activities
53.97606,-1.34874,T BACKHOUSE & SON LIMITED,,LS22 5HY,Total Exemption Small,"Other builders  carpentry, joinery"
53.80098,-1.46048,BESPOKE JOINERY SPECIALISTS (LEEDS) LTD,www.joinerymanufacturerleeds.co.uk,LS15 7QJ,Total Exemption Small,"Other builders  carpentry, joinery"
53.75486,-0.84471,REISER MACHINE PACKING LIMITED,,DN14 7PB,Total Exemption Small,Crop production support activities
53.54673,-0.13839,P & B SOLUTIONS LIMITED,,DN37 7DX,Micro-entity accounts,Crop production support activities
53.72221,-1.19409,SAM DILCOCK AGRICULTURAL CONTRACTING LIMITED,,DN14 0SR,Not Available,Crop production support activities
53.68125,-0.93718,HINCHLIFFE AGRICULTURE LIMITED,,DN14 8PP,Total Exemption Small,Crop production support activities
53.71449,-1.85549,PRODUCTION TM LIMITED,,HX3 9ET,Total Exemption Small,"Other builders  carpentry, joinery"
54.27234,-0.41508,RICHARD THRAVES JOINERY LIMITED,,YO12 4ED,Total Exemption Small,"Other builders  carpentry, joinery"
53.58228,-1.17921,CARCROFT JOINERY LIMITED,www.carcroftjoinery.co.uk,DN6 8DA,Total Exemption Small,"Other builders  carpentry, joinery"
54.00362,-0.43721,HARDCASTLE VENTACROP ( 2000 ) LIMITED,,YO25 6PS,Total Exemption Small,Crop production support activities
53.86346,-1.96768,SUGDEN CONTRACTORS LIMITED,,BD22 0QB,Total Exemption Small,Crop production support activities
54.52576,-1.60123,CFG FINISHES LTD,www.cfgfinishes.com,DL3 8UN,Total Exemption Small,"Other builders  carpentry, joinery"
54.17942,-1.23197,CARLTON CONTRACTING SERVICES LIMITED,,YO7 2BP,Total Exemption Full,Crop production support activities
53.71276,-1.33561,SWIFT JOINERY MANUFACTURERS LIMITED,www.swift-joinery.co.uk,WF10 4SB,Total Exemption Small,"Other builders  carpentry, joinery"
53.50817,-1.12163,JN ANDREWS COMMERCIAL AND AGRICULTURAL SERVICES LIMITED,,DN4 5NU,Total Exemption Small,Crop production support activities
53.52589,-0.82191,CLARMAN JOINERY (LINCOLN) LTD,,DN9 1EP,Micro-entity accounts,"Other builders  carpentry, joinery"
53.88377,-0.8005,A. & G. LAYTON & SONS LIMITED,,YO42 4JW,Micro-entity accounts,Crop production support activities
54.01543,-0.27088,MCM FARM SERVICES LIMITED,,YO25 8HY,Total Exemption Small,Crop production support activities
54.1343,-0.798,ALEX LANGE LTD,,YO17 7AA,Micro-entity accounts,Crop production support activities
53.75475,-0.21699,R FALLOWFIELD LIMITED,www.rfallowfield.com,HU12 8TJ,Total Exemption Small,"Other builders  carpentry, joinery"
53.58707,-0.65338,LINCOLNSHIRE CABINET MAKERS LIMITED,,DN15 7PA,Total Exemption Small,"Other builders  carpentry, joinery"
53.9056,-1.35784,BOB SERGEANT LIMITED,,LS23 6EX,Total Exemption Small,Crop production support activities
53.72287,-1.86798,BAILEY JOINERY MANUFACTURERS LIMITED,,HX1 5DL,Total Exemption Small,"Other builders  carpentry, joinery"
54.01751,-1.48714,DIXON & BESWICK LTD,www.dixonbeswick.com,HG5 9DA,Total Exemption Small,"Other builders  carpentry, joinery"
53.76453,-1.54896,BOWMAN-CLARKE LIMITED,www.bowmans77.co.uk,LS11 5SS,Total Exemption Small,Other
54.5451,-1.5362,PB FIBREGLASS PRODUCTS LTD,,DL1 2QA,Total Exemption Small,Man-made fibres
53.56348,-0.0945,M BLYTHIN JOINERY LIMITED,,DN31 2AB,Total Exemption Small,"Other builders  carpentry, joinery"
53.97377,-1.13381,BIOMEASUREMENTS LIMITED,,YO26 6GA,Total Exemption Small,Crop production support activities
53.67032,-0.08563,OSGERBY & CHANTREY LIMITED,,HU12 0DY,Total Exemption Small,Crop production support activities
53.6315,-1.63242,DH WADSWORTH & SONS (MALTON) LIMITED,,WF4 4AB,Total Exemption Small,Crop production support activities
53.80499,-1.67212,A SUTCLIFFE LIMITED,www.asjoineryuk.co.uk,LS28 6AT,Total Exemption Small,"Other builders  carpentry, joinery"
54.45194,-1.28069,DISTINCTIVE WOOD DESIGN LTD,,TS15 0DG,Total Exemption Small,"Other builders  carpentry, joinery"
53.71822,-0.42817,PEDESTALS.MADE LTD,,HU13 0EG,Not Available,"Other builders  carpentry, joinery"
54.00604,-0.43796,WALLACE & LUND LIMITED,,YO25 6LJ,Micro-entity accounts,"Other builders  carpentry, joinery"
53.94145,-0.84039,POCKLINGTON HORTICULTURAL SERVICES LIMITED,,YO42 1PG,Total Exemption Small,Crop production support activities
53.68473,-1.6238,UK GREETINGS LIMITED,www.ukgreetings.co.uk,WF12 9AW,Full accounts,Other
53.99265,-1.53755,HELM FERTILIZER GREAT BRITAIN LIMITED,www.helmag.com,HG1 1TS,Full accounts,Fertilisers and nitrogen compounds
54.50953,-1.35505,TRULY HOMES LTD,,TS15 9BG,,"Other builders  carpentry, joinery"
53.69908,-1.12287,ROB BROWNBRIDGE AGRICULTURAL CONTRACTORS LIMITED,,DN14 0QE,Total Exemption Small,Crop production support activities
53.52313,-0.42858,K W FARM CONTRACTORS LIMITED,,LN7 6LA,Total Exemption Small,Crop production support activities
53.78422,-1.57941,WHITEHALL JOINERY LIMITED,,LS12 6EZ,Total Exemption Small,"Other builders  carpentry, joinery"
53.63964,-1.78552,LEODS CONTRACTS LIMITED,www.leodscontracts.co.uk,HD1 3PA,Small company,"Other builders  carpentry, joinery"
53.53501,-0.87983,N & A DURDY (AGRICULTURAL CONTRACTORS) LTD,,DN9 1LG,Total Exemption Small,Crop production support activities
54.56031,-1.37056,BETJEMANS LIMITED,www.betjemans.co.uk,TS21 1AX,Total Exemption Small,"Other builders  carpentry, joinery"
53.77312,-0.33513,BEMROSE BOOTH PARAGON LIMITED,www.bemrosebooth.com,HU7 0XY,Full accounts,Other
54.57157,-1.28376,WHITEHART JOINERY LIMITED,www.whitehart-group.co.uk,TS18 2PQ,Total Exemption Small,"Other builders  carpentry, joinery"
53.56721,-0.12988,SAMPAC LIMITED,,DN37 9EX,Total Exemption Small,Other
53.78895,-1.34414,KRONE UK LTD,,LS25 4DY,Full accounts,Crop production support activities
54.34589,-1.44753,WOLDS PRODUCE LTD,,DL6 2XQ,Total Exemption Small,Crop production support activities
53.65484,-1.7995,BANDS CAPITAL I LTD,,HD2 2AG,Total Exemption Small,Crop production support activities
53.812338,-1.732217,DEMPSON LIMITED,www.dempson.co.uk,BD2 4NE,Full accounts,Other
53.64417,-0.68603,CMD DEVELOPMENTS LTD,,DN15 9YE,Not Available,"Other builders  carpentry, joinery"
54.01953,-1.16399,PRECISION DECISIONS LIMITED,,YO30 1BS,Total Exemption Small,Crop production support activities
54.07625,-1.72201,SAM HESSELDEN LIMITED,,HG3 5EB,Total Exemption Small,Crop production support activities
53.96566,-0.27353,SOUTHFIELD AGRONOMY LIMITED,,YO25 8AD,Total Exemption Small,Crop production support activities
53.64134,-1.82799,TRADE PICTURE MOUNTS LIMITED,www.tradepictureframes.co.uk,HD3 4PG,Not Available,Other
53.61299,-0.42847,COMMERCIAL FARMERS GROUP LTD,,DN20 0NU,Not Available,Crop production support activities
53.9576,-0.97424,HBR (NORTH) LIMITED,www.houghtons.plus.com,YO19 5PD,Total Exemption Small,"Other builders  carpentry, joinery"
54.04958,-0.78245,CAWKWELL FARMS LIMITED,,YO17 9LW,Total Exemption Small,Crop production support activities
53.642426,-0.837743,THE SCOTTS COMPANY (UK) LIMITED,www.lovethegarden.com,DN14 8DU,Full accounts,Fertilisers and nitrogen compounds
53.99524,-1.53957,JDW JOINERY LIMITED,www.jdwjoineryltd.co.uk,HG1 1BX,Total Exemption Small,"Other builders  carpentry, joinery"
53.75692,-1.69268,GALMURRAY LIMITED,,BD11 2DQ,Total Exemption Small,"Other builders  carpentry, joinery"
54.4469,-1.17204,PETER HOEY LIMITED,,TS9 7AQ,Total Exemption Small,Crop production support activities
53.92982,-0.77991,MARK OGLESBY SPRAYER SERVICES LTD,,YO42 2QR,Total Exemption Small,Crop production support activities
54.21305,-1.11502,BHE AGRICULTURAL CONTRACTORS LTD,,YO62 5EL,Total Exemption Small,Crop production support activities
54.13955,-1.52361,TRICET UK LIMITED,,HG4 1HJ,Total Exemption Small,Crop production support activities
53.96054,-1.08627,KENTSIDE JOINERY LIMITED,www.kentsidejoinery.co.uk,YO1 7DN,Total Exemption Small,"Other builders  carpentry, joinery"
53.82342,-0.84892,L B HAYES LIMITED,,YO8 6PX,Total Exemption Small,Crop production support activities
54.08486,-0.20088,BARTHORPE MILLING LIMITED,,YO16 4LZ,Total Exemption Small,Crop production support activities
53.59894,-0.43697,JOHN BRUMBY CONTRACT SERVICES LTD,,DN20 0RG,Not Available,Crop production support activities
53.56445,-1.80381,THE JUNIPER TREE CARD COMPANY LIMITED,,HD9 2PX,Total Exemption Small,Other
54.1386,-0.80936,RN AGRONOMY LIMITED,,YO17 7NQ,Total Exemption Small,Crop production support activities
53.97709,-1.11058,DOWSON JOINERY LIMITED,www.dowson-joinery.com,YO30 5PA,Total Exemption Small,"Other builders  carpentry, joinery"
53.73282,-0.36938,PRIMUS JOINERY LTD,,HU3 4TT,Not Available,"Other builders  carpentry, joinery"
54.20214,-0.80662,AGRI-VISION LIMITED,,YO17 6XN,Total Exemption Small,Crop production support activities
53.77029,-1.72365,THE LABEL MAKERS LIMITED,www.labmak.co.uk,BD4 6HQ,Medium Company,Other
53.43167,-1.02189,JG AGRICULTURAL LTD,,DN10 6TF,Not Available,Crop production support activities
53.98622,-1.10025,THE YORKSHIRE HUT CO LIMITED,www.theyorkshirehutcompany.com,YO30 4XG,Total Exemption Small,"Other builders  carpentry, joinery"
53.78665,-1.52355,3G JOINERY AND SHOPFITTING LIMITED,www.3gjoinery.co.uk,LS9 0RQ,Total Exemption Small,"Other builders  carpentry, joinery"
54.29488,-1.73706,M.J. WILSON LIMITED,,DL8 5RW,Total Exemption Small,Crop production support activities
54.25412,-1.18474,AG-CHEM DIRECT LTD,,YO7 2HL,Total Exemption Small,Crop production support activities
53.76671,-0.68701,J.B. TIMBER IMPORTERS LIMITED,www.jbtimberimportersnewport.co.uk,HU15 2RH,Total Exemption Small,"Other builders  carpentry, joinery"
53.95471,-0.54697,BAINTON ARABLE FARMING LIMITED,,YO25 9EH,Total Exemption Small,Crop production support activities
53.76232,-0.70928,GLG SERVICES LTD,,HU15 2PX,Total Exemption Small,Crop production support activities
53.87647,-1.71631,BERMUDA DIGITAL PRINT LIMITED,www.bermudadigitalprint.co.uk,LS20 8BX,Total Exemption Small,Other
54.07763,-1.2082,CONING FERTILISER LIMITED,,YO61 1RE,Total Exemption Small,Crop production support activities
54.09999,-2.27464,THE WONDER OF WOOD LIMITED,,BD24 9PB,Total Exemption Small,"Other builders  carpentry, joinery"
54.57586,-1.25043,INSIGNIA SIGNS & GRAPHIX LIMITED,www.insigniagraphix.co.uk,TS1 5JT,Total Exemption Small,Other
53.56289,-0.75074,CJD FARM MANAGEMENT LIMITED,,DN17 3JE,Total Exemption Small,Crop production support activities
53.83958,-0.41231,COTTINGHAM JOINERY COMPANY LIMITED,www.cottjoinery.co.uk,HU17 0PR,Total Exemption Small,"Other builders  carpentry, joinery"
53.72118,-1.19865,MANOR FARM MACHINERY LIMITED,,DN14 0ST,Total Exemption Small,Crop production support activities
53.74186,-1.59774,SBP (YORK) LTD,www.sessionsbooks.co.uk,LS27 9AL,Micro-entity accounts,Other
53.63117,-1.52727,D.A. NICHOLSON LIMITED,,WF4 3NG,Total Exemption Small,Crop production support activities
53.70224,-1.40964,HIGHLEY'S OF YORKSHIRE LIMITED,,WF6 2EL,Not Available,"Other builders  carpentry, joinery"
53.98622,-1.10025,POTASH DEVELOPMENT ASSOCIATION,,YO30 4XG,Total Exemption Small,Crop production support activities
53.73068,-0.36842,E. BATTY (CONTRACTORS) LIMITED,www.battyjoinery.co.uk,HU3 4HH,Small company,"Other builders  carpentry, joinery"
53.52811,-1.10982,MEAKIN CARPENTRY SERVICES LIMITED,,DN2 5ES,Total Exemption Small,"Other builders  carpentry, joinery"
53.99567,-1.54191,PENNY BRICKS & TIMBER LIMITED,www.oakbydesign.co.uk,HG1 5JW,Total Exemption Small,"Other builders  carpentry, joinery"
53.58296,-1.1813,J P J CONTRACTS LIMITED,,DN6 8DP,Total Exemption Small,"Other builders  carpentry, joinery"
54.46646,-1.78302,CRAIG GOWLAND LIMITED,,DL11 7ES,Total Exemption Small,Crop production support activities
53.79369,-1.53951,GWENAGEN LIMITED,www.gdock.co.uk,LS10 1JF,Micro-entity accounts,Other
53.80785,-0.87194,RICHARD FALKINGHAM LIMITED,,DN14 7NS,Total Exemption Small,Crop production support activities
53.78596,-1.50572,HOWARTH TIMBER ENGINEERED SOLUTIONS LIMITED,www.howarth-timber.co.uk,LS9 0RA,Full accounts,"Other builders  carpentry, joinery"
53.63439,-0.78208,FIELD TECHNIQUE (1981) LIMITED,,DN17 4PR,Total Exemption Small,Crop production support activities
53.96404,-1.08797,BIOELEMENTS LIMITED,www.bioelements-agro.com,YO30 7XZ,Total Exemption Small,Fertilisers and nitrogen compounds
53.55813,-1.75206,B. ARMITAGE & SON LIMITED,,HD9 1HX,Total Exemption Small,"Other builders  carpentry, joinery"
53.96054,-1.08627,FASPAK LTD,www.faspak.co.uk,YO1 7DN,Total Exemption Small,Other
53.59016,-1.69952,LEODS CONTRACTS LIMITED,www.leodscontracts.co.uk,HD8 8BJ,Small company,"Other builders  carpentry, joinery"
53.94584,-1.12702,JL MARSH LTD,,YO24 3EH,Not Available,"Other builders  carpentry, joinery"
53.76917,-1.83335,WILTON & SON JOINERY LTD,,BD13 1DF,Not Available,"Other builders  carpentry, joinery"
53.6566,-1.80456,MANOR PRIME LTD,,HD2 2AN,Total Exemption Small,"Other builders  carpentry, joinery"
53.90885,-1.345,K.J.EDWARDS(ELECTRICAL)LIMITED,www.sss4b.co.uk,LS23 7AN,Total Exemption Small,"Other builders  carpentry, joinery"
53.58582,-0.33803,NORTH LINCS ENERGY GROWERS LIMITED,,DN39 6YL,Total Exemption Small,Crop production support activities
53.77762,-0.39079,BE-INSPIRED JOINERY LIMITED,www.be-inspiredjoinery.co.uk,HU6 8TD,Total Exemption Small,"Other builders  carpentry, joinery"
53.98622,-1.10025,RCF JOINERY LIMITED,,YO30 4XG,Total Exemption Small,"Other builders  carpentry, joinery"
54.33569,-1.43489,CYBERACRES LIMITED,,DL7 8SJ,Total Exemption Small,Crop production support activities
54.22364,-1.65936,J.HODGSON(MASHAM)LIMITED,www.hodgsonsofmasham.co.uk,HG4 4ER,Total Exemption Small,"Other builders  carpentry, joinery"
53.99491,-1.54552,QUADRANGLE LIMITED,,HG1 9SD,Total Exemption Small,Crop production support activities
53.5432,-0.75165,EVOLUTION AGRONOMICS LTD,,DN17 3JJ,Micro-entity accounts,Crop production support activities
53.95157,-0.44775,COLLEY CONTRACTING LIMITED,,YO25 9PF,Total Exemption Small,Crop production support activities
54.27725,-0.4097,PAUL SCOTT JOINERY LIMITED,,YO11 1UB,Total Exemption Small,"Other builders  carpentry, joinery"
54.02357,-0.66663,GWJB LIMITED,,YO25 9RU,Micro-entity accounts,"Other builders  carpentry, joinery"
53.96454,-1.06832,JSP AGRI LTD,,YO31 7YA,Total Exemption Small,Crop production support activities
54.42236,-1.5245,WHITE ROSE AGRICULTURE LIMITED,,DL7 0DY,Total Exemption Small,Crop production support activities
53.73258,-0.84989,THE SCOTTS COMPANY (UK) LIMITED,www.lovethegarden.com,DN14 7UF,Full accounts,Fertilisers and nitrogen compounds
53.73513,-1.69096,G FARWELL LIMITED,www.farwells.co.uk,BD19 4AL,Total Exemption Small,"Other builders  carpentry, joinery"
53.74803,-1.92029,OVERGREEN JOINERY LTD,,HX2 0UA,Total Exemption Small,"Other builders  carpentry, joinery"
53.72221,-1.19409,YORKSHIRE BIOGAS LIMITED,,DN14 0SR,Total Exemption Small,Crop production support activities
53.76386,-0.37607,WILSON & SONS JOINERY LIMITED,,HU5 4EF,Not Available,"Other builders  carpentry, joinery"
53.78947,-1.71337,DEMPSON LIMITED,www.dempson.co.uk,BD4 8BH,Full accounts,Other
53.72495,-1.89077,HANSON & BEARDS LIMITED,www.hansonandbeards.co.uk,HX2 0BU,Total Exemption Small,"Other builders  carpentry, joinery"
53.89651,-1.53317,TIMBER WINDOWS NORTH LIMITED,www.yorkshiretimberwindows.com,LS17 9LF,Total Exemption Small,"Other builders  carpentry, joinery"
54.01751,-1.48714,JOINERYWORKSHOP.COM (BRISTOL) LIMITED,,HG5 9DA,Total Exemption Small,"Other builders  carpentry, joinery"
