latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
53.71449,-1.72484,LEYBURN FENCING LIMITED,www.leyburnfencing.co.uk,WF15 8HU,Total Exemption Small,"Other builders  carpentry, joinery"
53.74856,-1.62206,EVO JOINERY LIMITED,,LS27 7JQ,Total Exemption Small,"Other builders  carpentry, joinery"
53.48871,-1.18493,WAVIN LIMITED,www.wavin.co.uk,DN12 1BY,Full accounts,Builders' ware of plastic
54.5238,-1.57984,SOLID SURFACE UK LIMITED,,DL3 8RL,Total Exemption Small,Builders' ware of plastic
53.94584,-1.12702,JL MARSH LTD,,YO24 3EH,Not Available,"Other builders  carpentry, joinery"
54.60584,-1.27704,TEESTECH JOINERY LTD,,TS23 4AT,,"Other builders  carpentry, joinery"
53.58155,-1.18084,JAMIE PAGE CONTRACTS LTD,,DN6 8HQ,Total Exemption Small,"Other builders  carpentry, joinery"
53.5573,-1.08181,BENTLEY FENCING LIMITED,www.bentleyfencing.co.uk,DN3 1QR,Total Exemption Small,"Veneer sheets, wood-based panels"
53.70218,-1.39251,DECROBOND (DCB) FABRICATIONS LIMITED,www.interf.co.uk,WF6 1RL,Total Exemption Small,"Veneer sheets, wood-based panels"
53.57525,-0.11793,PANELBOND LIMITED,www.panelbond.com,DN31 2TG,Total Exemption Small,"Veneer sheets, wood-based panels"
53.56825,-0.64725,KRONOSPAN LIMITED,www.kronospan.co.uk,DN16 2SZ,Full accounts,"Veneer sheets, wood-based panels"
53.77762,-0.39079,BE-INSPIRED JOINERY LIMITED,www.be-inspiredjoinery.co.uk,HU6 8TD,Total Exemption Small,"Other builders  carpentry, joinery"
53.75475,-0.21699,R FALLOWFIELD LIMITED,www.rfallowfield.com,HU12 8TJ,Total Exemption Small,"Other builders  carpentry, joinery"
53.79634,-1.47011,EAST YORKSHIRE ALUMINIUM & GLASS LIMITED,www.eygwindows.co.uk,LS15 7JR,Full accounts,Builders' ware of plastic
53.66663,-1.50641,COTTINGHAM JOINERY COMPANY LIMITED,www.cottjoinery.co.uk,WF2 7AN,Total Exemption Small,"Other builders  carpentry, joinery"
53.76772,-1.83905,NORTHWOOD JOINERY LIMITED,,BD13 1QS,Total Exemption Small,"Other builders  carpentry, joinery"
53.90244,-1.69974,JOZAN LIMITED,,LS21 3DY,Total Exemption Small,"Other builders  carpentry, joinery"
53.55813,-1.75206,B. ARMITAGE & SON LIMITED,,HD9 1HX,Total Exemption Small,"Other builders  carpentry, joinery"
54.57157,-1.28376,WHITEHART JOINERY LIMITED,www.whitehart-group.co.uk,TS18 2PQ,Total Exemption Small,"Other builders  carpentry, joinery"
54.22364,-1.65936,J.HODGSON(MASHAM)LIMITED,www.hodgsonsofmasham.co.uk,HG4 4ER,Total Exemption Small,"Other builders  carpentry, joinery"
53.87163,-1.90484,SAGARS GLASS AND WINDOWS LIMITED,www.sagarsglass.co.uk,BD21 3LA,Micro-entity accounts,Builders' ware of plastic
54.56031,-1.37056,BETJEMANS LIMITED,www.betjemans.co.uk,TS21 1AX,Total Exemption Small,"Other builders  carpentry, joinery"
53.93521,-1.5755,PRO-FIT INNOVATIONS LTD,www.pro-fitinnovations.co.uk,LS17 0DB,Micro-entity accounts,Builders' ware of plastic
53.75692,-1.69268,GALMURRAY LIMITED,,BD11 2DQ,Total Exemption Small,"Other builders  carpentry, joinery"
53.94571,-2.01691,FIBRESEC LIMITED,www.fibrelite.com,BD23 2QR,Total Exemption Small,Builders' ware of plastic
53.73068,-0.36842,E. BATTY (CONTRACTORS) LIMITED,www.battyjoinery.co.uk,HU3 4HH,Small company,"Other builders  carpentry, joinery"
54.4618,-1.17569,GARY BIBBY TRADITIONAL JOINERY LTD,www.garybibbyjoinery.co.uk,TS9 5PT,Total Exemption Small,"Other builders  carpentry, joinery"
53.7322,-0.38473,EYG DOMESTIC LIMITED,www.eygwindows.co.uk,HU4 6QQ,Full accounts,Builders' ware of plastic
54.48166,-0.60934,J.M. BOLLANDS JOINERY LIMITED,,YO22 4EH,Total Exemption Small,"Other builders  carpentry, joinery"
53.7878,-1.06966,SHERBURN INTERIORS LIMITED,,YO8 4ER,Total Exemption Small,"Other builders  carpentry, joinery"
53.80098,-1.46048,BESPOKE JOINERY SPECIALISTS (LEEDS) LTD,www.joinerymanufacturerleeds.co.uk,LS15 7QJ,Total Exemption Small,"Other builders  carpentry, joinery"
54.07763,-1.56212,SJM JOINERY UK LIMITED,www.sjmjoinery.co.uk,HG3 3NU,Total Exemption Small,"Other builders  carpentry, joinery"
53.70879,-1.68355,CURVED FRAME SPECIALISTS LIMITED,www.curvedframes.co.uk,WF15 6BU,Total Exemption Small,Builders' ware of plastic
53.73058,-0.38533,EYG DOMESTIC LIMITED,www.eygwindows.co.uk,HU4 6PA,Full accounts,Builders' ware of plastic
54.45194,-1.28069,DISTINCTIVE WOOD DESIGN LTD,,TS15 0DG,Total Exemption Small,"Other builders  carpentry, joinery"
53.91641,-0.16759,J & T CUNNINGHAM (JOINERY) LTD,,HU18 1LX,Total Exemption Full,"Other builders  carpentry, joinery"
54.59211,-1.03033,HOLMES JOINERY AND MANUFACTURING CO. LIMITED,www.holmes-joinery.co.uk,TS11 6HZ,Total Exemption Small,"Other builders  carpentry, joinery"
53.92712,-0.95356,S&M SPECIALIST JOINERS LIMITED,www.sandmspecialistjoinersltd.co.uk,YO41 4AR,Total Exemption Small,"Other builders  carpentry, joinery"
53.64417,-0.68603,CMD DEVELOPMENTS LTD,,DN15 9YE,Not Available,"Other builders  carpentry, joinery"
54.18632,-1.49494,PERIOD JOINERY LIMITED,www.period-joinery.co.uk,HG4 5EX,Total Exemption Small,"Other builders  carpentry, joinery"
53.55694,-0.49788,ROCAL SIPS LIMITED,www.thegarden-rooms.com,DN20 8AR,Small company,"Veneer sheets, wood-based panels"
53.77428,-1.52243,GREYSTONE SHOPFITTING SERVICES LTD,,LS10 2RU,Not Available,"Other builders  carpentry, joinery"
54.0186,-0.93821,JOHN GOODRICK EQUESTRIAN DEVELOPMENTS LIMITED,www.johngoodrick-equestrian.co.uk,YO41 1LB,Total Exemption Small,"Other builders  carpentry, joinery"
53.66698,-1.51173,NICHE EMPORIUM LTD,www.nicheemporiumltd.com,WF2 8PT,Total Exemption Small,"Other builders  carpentry, joinery"
53.69269,-1.83393,DECORATIVE PANELS LAMINATION LIMITED,www.decorativepanels.co.uk,HX5 9HF,Full accounts,"Veneer sheets, wood-based panels"
53.70218,-1.39251,DOORS CUBICLES AND BOARDS (LEEDS) LIMITED,www.dcb.co.uk,WF6 1RL,Total Exemption Small,"Other builders  carpentry, joinery"
54.07957,-0.21151,ELLANOR WINDOWS LIMITED,www.ellanorwindows.com,YO16 4SJ,Total Exemption Small,Builders' ware of plastic
53.63964,-1.78552,LEODS CONTRACTS LIMITED,www.leodscontracts.co.uk,HD1 3PA,Small company,"Other builders  carpentry, joinery"
54.60009,-1.57653,T & S BESPOKE KITCHENS LTD,www.tandsbespokekitchens.com,DL5 6YA,Total Exemption Small,"Other builders  carpentry, joinery"
54.13545,-1.52242,SOUNDPROOF MUSIC ROOMS LTD,,HG4 1PB,Total Exemption Small,"Other builders  carpentry, joinery"
53.924,-0.27843,EAST YORKSHIRE JOINERY LIMITED,www.eyjfiredoors.co.uk,YO25 8EJ,Total Exemption Small,"Other builders  carpentry, joinery"
53.70224,-1.40964,HIGHLEY'S OF YORKSHIRE LIMITED,,WF6 2EL,Not Available,"Other builders  carpentry, joinery"
53.71307,-1.3635,ATKINSONS FENCING LIMITED,www.atkinsons-fencing.co.uk,WF10 5JL,Total Exemption Small,"Veneer sheets, wood-based panels"
54.44731,-1.08808,DISTINCTIVE WOOD DESIGN LTD,,TS9 6LP,Total Exemption Small,"Other builders  carpentry, joinery"
53.77129,-1.82667,PATCHETT JOINERY LTD,www.patchett-joinery.co.uk,BD13 1DS,Total Exemption Small,"Other builders  carpentry, joinery"
53.71276,-1.33561,SWIFT JOINERY MANUFACTURERS LIMITED,www.swift-joinery.co.uk,WF10 4SB,Total Exemption Small,"Other builders  carpentry, joinery"
53.57451,-0.0675,EAST YORKSHIRE ALUMINIUM & GLASS LIMITED,www.eygwindows.co.uk,DN31 3BE,Full accounts,Builders' ware of plastic
53.55092,-0.49909,KENDALL JOINERY CONTRACTORS LTD,www.kendalljoinery.com,DN20 8NQ,Total Exemption Small,"Other builders  carpentry, joinery"
53.70762,-0.87458,EAST YORKSHIRE ALUMINIUM & GLASS LIMITED,www.eygwindows.co.uk,DN14 6DP,Full accounts,Builders' ware of plastic
53.52811,-1.10982,MEAKIN CARPENTRY SERVICES LIMITED,,DN2 5ES,Total Exemption Small,"Other builders  carpentry, joinery"
53.83315,-1.82284,BRADFORD WOODWORKERS LIMITED,,BD16 1PY,Not Available,"Other builders  carpentry, joinery"
53.56293,-0.85225,CASWICK LIMITED,www.caswick.com,DN9 1PN,Total Exemption Small,Builders' ware of plastic
53.71449,-1.85549,PRODUCTION TM LIMITED,,HX3 9ET,Total Exemption Small,"Other builders  carpentry, joinery"
53.97405,-1.30239,PENNY BRICKS & TIMBER LIMITED,www.oakbydesign.co.uk,YO26 7QJ,Total Exemption Small,"Other builders  carpentry, joinery"
53.74945,-0.32906,CROWN WINDOWS (HULL) LIMITED,www.crownwindowshull.co.uk,HU8 7HA,Total Exemption Small,Builders' ware of plastic
53.73513,-1.69096,G FARWELL LIMITED,www.farwells.co.uk,BD19 4AL,Total Exemption Small,"Other builders  carpentry, joinery"
53.6566,-1.80456,MANOR PRIME LTD,,HD2 2AN,Total Exemption Small,"Other builders  carpentry, joinery"
54.02357,-0.66663,GWJB LIMITED,,YO25 9RU,Micro-entity accounts,"Other builders  carpentry, joinery"
53.68473,-1.6238,CT WILLOW JOINERY LIMITED,www.willowstairsandjoinery.co.uk,WF12 9AW,Total Exemption Small,"Other builders  carpentry, joinery"
54.52264,-1.56137,DTS JOINERY LTD,,DL3 7EH,Total Exemption Small,"Other builders  carpentry, joinery"
53.65236,-1.7302,ENGINEERED TIMBER BUILDINGS LIMITED,,HD5 0JR,Total Exemption Small,"Other builders  carpentry, joinery"
53.52408,-1.11006,IAN CLARK JOINERY LIMITED,,DN2 5HW,Total Exemption Small,"Other builders  carpentry, joinery"
53.93435,-0.78002,MARTYN ROGERS WOODTURNERS LIMITED,,YO42 2JB,Total Exemption Small,"Other builders  carpentry, joinery"
53.97709,-1.11058,DOWSON JOINERY LIMITED,www.dowson-joinery.com,YO30 5PA,Total Exemption Small,"Other builders  carpentry, joinery"
53.72495,-1.89077,HANSON & BEARDS LIMITED,www.hansonandbeards.co.uk,HX2 0BU,Total Exemption Small,"Other builders  carpentry, joinery"
53.84305,-0.43099,ARK KITCHENS AND JOINERY LIMITED,,HU17 9BZ,Total Exemption Full,"Other builders  carpentry, joinery"
53.69563,-0.39402,HELSTON TIMBER FRAME LIMITED,,DN19 7EU,Total Exemption Small,"Other builders  carpentry, joinery"
53.7571,-0.22941,SHOPFIT UK (HULL) LIMITED,www.shopfituk.co.uk,HU12 8TP,Total Exemption Small,"Veneer sheets, wood-based panels"
54.54539,-1.32216,P.B. JOINERY LIMITED,,TS18 3TX,Total Exemption Small,"Other builders  carpentry, joinery"
53.43627,-1.015409,CARR GRANGE JOINERY LIMITED,www.carrgrange.co.uk,DN10 6QD,Total Exemption Small,"Other builders  carpentry, joinery"
53.52108,-1.13251,EAST YORKSHIRE ALUMINIUM & GLASS LIMITED,www.eygwindows.co.uk,DN1 3EN,Full accounts,Builders' ware of plastic
53.72287,-1.86798,BAILEY JOINERY MANUFACTURERS LIMITED,,HX1 5DL,Total Exemption Small,"Other builders  carpentry, joinery"
53.97606,-1.34874,T BACKHOUSE & SON LIMITED,,LS22 5HY,Total Exemption Small,"Other builders  carpentry, joinery"
53.70218,-1.39251,DCB JOINERY LIMITED,www.dcb.co.uk,WF6 1RL,Total Exemption Small,"Other builders  carpentry, joinery"
54.00448,-2.27112,ESCAPE DECKING LIMITED,www.escapedecking.co.uk,BD23 4RQ,Total Exemption Small,"Other builders  carpentry, joinery"
53.71263,-1.33686,YORKSHIRE TRADE WINDOWS LIMITED,www.yorkshiretradewindows.co.uk,WF10 4PT,Small company,Builders' ware of plastic
53.76134,-0.45332,DIVIDERS FOLDING PARTITIONS LTD,www.dividersfp.com,HU10 6BS,Total Exemption Small,"Other builders  carpentry, joinery"
53.90885,-1.345,K.J.EDWARDS(ELECTRICAL)LIMITED,www.sss4b.co.uk,LS23 7AN,Total Exemption Small,"Other builders  carpentry, joinery"
53.68044,-1.49657,THE STAIRCASE COMPANY LIMITED,,WF1 1LX,Total Exemption Small,"Other builders  carpentry, joinery"
54.01011,-1.46557,SJH JOINERY LIMITED,www.sjhjoinery.co.uk,HG5 0JH,Total Exemption Small,"Other builders  carpentry, joinery"
53.84252,-0.40043,YORKSHIRE TIMBER ENGINEERING LIMITED,www.yorkshiretimbereng.co.uk,HU17 0HQ,Total Exemption Small,"Other builders  carpentry, joinery"
53.73282,-0.36938,PRIMUS JOINERY LTD,,HU3 4TT,Not Available,"Other builders  carpentry, joinery"
53.98622,-1.10025,RCF JOINERY LIMITED,,YO30 4XG,Total Exemption Small,"Other builders  carpentry, joinery"
53.79298,-1.78284,THE WOODEN DOOR COMPANY (UK) LIMITED,,BD7 2AT,Not Available,"Other builders  carpentry, joinery"
53.71754,-1.85481,HEYWOOD ROOFTRUSS COMPANY LTD,www.heywoodrooftruss.com,HX3 9HG,Total Exemption Small,"Other builders  carpentry, joinery"
53.56348,-0.0945,M BLYTHIN JOINERY LIMITED,,DN31 2AB,Total Exemption Small,"Other builders  carpentry, joinery"
54.01751,-1.48714,JOINERYWORKSHOP.COM (LEEDS) LIMITED,,HG5 9DA,Total Exemption Small,"Other builders  carpentry, joinery"
53.68246,-1.8341,I4 BAR INNOVATIONS LTD,,HX5 0HG,Not Available,"Other builders  carpentry, joinery"
53.96054,-1.08627,KENTSIDE JOINERY LIMITED,www.kentsidejoinery.co.uk,YO1 7DN,Total Exemption Small,"Other builders  carpentry, joinery"
53.74511,-1.87842,HUTTON AND CAWOOD BUILDING AND JOINERY LIMITED,www.huttonandcawood.co.uk,HX3 6RL,Total Exemption Small,"Other builders  carpentry, joinery"
53.80499,-1.67212,A SUTCLIFFE LIMITED,www.asjoineryuk.co.uk,LS28 6AT,Total Exemption Small,"Other builders  carpentry, joinery"
54.67563,-1.2082,BRIDGMAN IBC LIMITED,www.bridgman-ibc.com,TS25 1PU,Small company,"Other builders  carpentry, joinery"
53.95692,-2.02659,RT SCENERY LTD.,,BD23 2DE,Total Exemption Small,"Other builders  carpentry, joinery"
54.27234,-0.41508,RICHARD THRAVES JOINERY LIMITED,,YO12 4ED,Total Exemption Small,"Other builders  carpentry, joinery"
53.7322,-0.38473,EAST YORKSHIRE ALUMINIUM & GLASS LIMITED,www.eygwindows.co.uk,HU4 6QQ,Full accounts,Builders' ware of plastic
53.56909,-1.79021,RICHARD O'HARA JOINERY LIMITED,,HD9 2JT,Total Exemption Small,"Other builders  carpentry, joinery"
53.58707,-0.65338,LINCOLNSHIRE CABINET MAKERS LIMITED,,DN15 7PA,Total Exemption Small,"Other builders  carpentry, joinery"
53.78596,-1.50572,HOWARTH TIMBER ENGINEERED SOLUTIONS LIMITED,www.howarth-timber.co.uk,LS9 0RA,Full accounts,"Other builders  carpentry, joinery"
53.71959,-1.88484,STAIR WORLD LTD,www.stairs2go.co.uk,HX1 3TT,Total Exemption Small,"Other builders  carpentry, joinery"
54.06824,-2.28398,TIMBERWORKS BESPOKE JOINERY LTD,www.timberworkssettlediy.co.uk,BD24 9AF,Total Exemption Small,"Other builders  carpentry, joinery"
53.99524,-1.53957,JDW JOINERY LIMITED,www.jdwjoineryltd.co.uk,HG1 1BX,Total Exemption Small,"Other builders  carpentry, joinery"
53.77589,-1.78501,HTR SHOPFITTING LTD,,BD7 3NT,Not Available,"Other builders  carpentry, joinery"
53.52383,-1.12709,DONCASTER TRADE WINDOWS LIMITED,www.doncaster-trade-windows.co.uk,DN1 2EZ,Total Exemption Small,Builders' ware of plastic
53.83988,-0.40088,MODULAR SYSTEMS LTD,,HU17 0LF,Not Available,Builders' ware of plastic
53.99567,-1.54191,PENNY BRICKS & TIMBER LIMITED,www.oakbydesign.co.uk,HG1 5JW,Total Exemption Small,"Other builders  carpentry, joinery"
53.76784,-0.32455,W J COMPONENTS LIMITED,www.wjcomponents.co.uk,HU7 0BT,Total Exemption Small,"Other builders  carpentry, joinery"
54.00163,-1.41913,INNOVATIONS JOINERY LIMITED,www.innovationsjoinery.co.uk,HG5 8NT,Total Exemption Small,"Other builders  carpentry, joinery"
53.79131,-1.72002,B J M JOINERY MANUFACTURERS LIMITED,www.bjmwindows.co.uk,BD4 8AG,Total Exemption Small,"Other builders  carpentry, joinery"
53.99325,-1.49499,HARROGATE JOINERY LTD,www.airporttransfersharrogate.co.uk,HG2 7DB,Total Exemption Small,"Other builders  carpentry, joinery"
53.56973,-0.056,PARKINSON JOINERY LIMITED,,DN35 7NP,Total Exemption Small,"Other builders  carpentry, joinery"
53.71342,-1.50922,ABACUS FENCING LIMITED,,WF1 2NU,Not Available,"Veneer sheets, wood-based panels"
53.96409,-1.08381,EAST YORKSHIRE ALUMINIUM & GLASS LIMITED,www.eygwindows.co.uk,YO31 7EQ,Full accounts,Builders' ware of plastic
53.98622,-1.10025,THE YORKSHIRE HUT CO LIMITED,www.theyorkshirehutcompany.com,YO30 4XG,Total Exemption Small,"Other builders  carpentry, joinery"
53.62325,-1.41198,THETRADESMAN LTD,,WF4 2BD,Not Available,"Other builders  carpentry, joinery"
53.64678,-1.784,FISHER & HIRST JOINERY LIMITED,,HD1 2EW,Total Exemption Small,"Other builders  carpentry, joinery"
53.80154,-0.37455,DIXON (DUNSWELL) LIMITED,,HU6 0AG,Total Exemption Small,"Other builders  carpentry, joinery"
53.74811,-0.33154,B AND B CAMPING PODS LIMITED,,HU2 8AG,Total Exemption Small,"Other builders  carpentry, joinery"
53.70582,-1.71117,LB JOINERY (YORKSHIRE) LIMITED,,WF15 8AF,Total Exemption Small,"Other builders  carpentry, joinery"
53.71822,-0.42817,PEDESTALS.MADE LTD,,HU13 0EG,Not Available,"Other builders  carpentry, joinery"
53.98721,-0.90862,WILLIAMS BROWN LIMITED,,YO41 1DB,Total Exemption Small,"Other builders  carpentry, joinery"
54.03373,-1.03576,STRENSALL PROPERTY SERVICES LTD,,YO32 5YG,Total Exemption Small,"Other builders  carpentry, joinery"
53.76671,-0.68701,J.B. TIMBER IMPORTERS LIMITED,www.jbtimberimportersnewport.co.uk,HU15 2RH,Total Exemption Small,"Other builders  carpentry, joinery"
53.59016,-1.69952,PLATINUM LAMINATES LIMITED,,HD8 8BJ,Not Available,"Veneer sheets, wood-based panels"
53.73058,-0.38533,EAST YORKSHIRE ALUMINIUM & GLASS LIMITED,www.eygwindows.co.uk,HU4 6PA,Full accounts,Builders' ware of plastic
53.72118,-1.72575,AMP ACCESS SYSTEMS LIMITED,,BD19 5EH,Not Available,Builders' ware of plastic
53.56281,-0.03498,TRADITIONAL JOINERS AND CARPENTERS LIMITED,,DN35 8BL,Total Exemption Small,"Other builders  carpentry, joinery"
53.68635,-1.6259,CT WILLOW JOINERY LIMITED,www.willowstairsandjoinery.co.uk,WF12 9AQ,Total Exemption Small,"Other builders  carpentry, joinery"
53.62632,-1.85635,A & S JOINERY (MFG) LIMITED,,HD7 5QN,Total Exemption Small,"Other builders  carpentry, joinery"
53.9772,-1.12997,THERMOTECH BUILDING MAINTENANCE LIMITED,www.tbmltd.co.uk,YO26 6RB,Total Exemption Small,"Other builders  carpentry, joinery"
53.58693,-0.32823,ORCA BUILDING PRODUCTS LIMITED,www.orcabuildingproducts.com,DN39 6YP,Total Exemption Small,"Other builders  carpentry, joinery"
53.97887,-1.06803,LAVERACK JOINERY LIMITED,www.laverackjoinery.co.uk,YO31 9BL,Total Exemption Small,"Other builders  carpentry, joinery"
53.53097,-0.08424,CONSERVATORY ROOFS (DESIGN & BUILD) LIMITED,,DN33 2JX,Total Exemption Small,Builders' ware of plastic
53.84146,-0.42777,EAST YORKSHIRE ALUMINIUM & GLASS LIMITED,www.eygwindows.co.uk,HU17 0AB,Full accounts,Builders' ware of plastic
53.69269,-1.83393,ARRAN ISLE LIMITED,www.arranisle.com,HX5 9HF,Group,Builders' ware of plastic
54.58586,-1.23818,ACT PRODUCTS LIMITED,,TS2 1DN,Total Exemption Small,"Other builders  carpentry, joinery"
53.79661,-0.64425,HOLZHAUS UK LIMITED,www.holzhaus.co.uk,YO43 4UD,Total Exemption Small,"Other builders  carpentry, joinery"
53.74801,-0.30441,BENTLEY FENCING LIMITED,www.bentleyfencing.co.uk,HU9 1RL,Total Exemption Small,"Veneer sheets, wood-based panels"
54.55877,-1.29726,REBMIT TIMBER LTD,www.rebmittimber.com,TS17 7AR,Total Exemption Small,"Veneer sheets, wood-based panels"
54.01751,-1.48714,DIXON & BESWICK LTD,www.dixonbeswick.com,HG5 9DA,Total Exemption Small,"Other builders  carpentry, joinery"
53.72756,-1.65829,A B BLINDS LTD,,WF17 8NN,Total Exemption Small,Builders' ware of plastic
