latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
54.59259,-1.28958,CVS (UK) LIMITED,www.cvsukltd.co.uk,TS23 1HF,Full accounts,Veterinary activities
53.77136,-1.66414,EMMA BARNES LOCUM SERVICES LIMITED,,BD4 0SD,Not Available,Veterinary activities
54.55841,-1.2435,CVS (UK) LIMITED,www.cvsukltd.co.uk,TS5 6SD,Full accounts,Veterinary activities
53.85614,-1.51931,BRITISH ANDROLOGY SOCIETY,www.britishandrology.org.uk,LS17 8RE,Total Exemption Small,"other natural sciences, engineering"
53.61794,-0.65884,CAVANAGH UK LOCUM LIMITED,,DN15 9YG,Not Available,Veterinary activities
54.57014,-1.23839,E GREEN ANIMAL PHYSIOTHERAPY LIMITED,,TS1 3QW,Total Exemption Small,Veterinary activities
53.5907,-1.51018,KAIDEN CLINICAL RESEARCH SERVICES LTD,,S75 6GP,Total Exemption Small,Biotechnology
53.79855,-1.54853,GAIA ENVIRO - TECH LIMITED,,LS1 5BD,Total Exemption Full,"other natural sciences, engineering"
53.74388,-0.3353,JOLENE & TESSIE LTD,,HU1 2AS,Total Exemption Small,Veterinary activities
53.65394,-1.52078,CALDER VETS LIMITED,www.caldervets.co.uk,WF2 7AR,Full accounts,Veterinary activities
53.83376,-1.77841,PLATFORM SCIENCE & TECHNOLOGY LTD,,BD18 3QN,Micro-entity accounts,"other natural sciences, engineering"
54.18794,-1.66691,THE HUTTS FOUNDATION,,HG4 3DA,Total Exemption Full,Plant propagation
53.70665,-1.91325,REECE-JONES CONSULTING LIMITED,,HX6 3JH,Micro-entity accounts,Biotechnology
53.94908,-1.04736,AVACTA ANIMAL HEALTH LIMITED,,YO10 5DG,Full accounts,Veterinary activities
53.54873,-0.16934,SANSCOE KENNELS LIMITED,www.sanscoe.co.uk,DN37 7AL,Total Exemption Small,Veterinary activities
53.80744,-1.56055,MPEC TECHNOLOGY LIMITED,www.mpec.co.uk,LS2 9DF,Total Exemption Small,"other natural sciences, engineering"
54.00267,-1.4963,TREECORP LTD,,HG1 4DZ,Not Available,"other natural sciences, engineering"
53.56776,-0.97939,ORBITAL INSTRUMENTS LIMITED,,DN7 6PQ,Total Exemption Small,"other natural sciences, engineering"
53.57332,-1.18624,PETMEDIC VETERINARY SERVICES LIMITED,www.petmedic.biz,DN6 7AG,Total Exemption Small,Veterinary activities
53.91824,-1.37525,PROBLEM HOOVES LIMITED,,LS22 5NB,Total Exemption Small,Veterinary activities
53.79448,-1.53743,MANTIS NUMERICS LIMITED,,LS2 7EY,Total Exemption Small,"other natural sciences, engineering"
53.93238,-0.83768,AQUATREAD CANINE HYDROTHERAPY LIMITED,,YO42 4HS,Not Available,Veterinary activities
53.93365,-1.37794,ELEMENT SIX (UK) LIMITED.,www.e6.com,LS22 7RD,Full accounts,"other natural sciences, engineering"
53.79853,-1.55047,THE VET LIMITED,,LS1 2QH,Total Exemption Small,Veterinary activities
53.99998,-0.46238,NIGEL HORROX VETERINARY SERVICES LTD.,,YO25 9DJ,Total Exemption Small,Veterinary activities
53.76693,-1.70758,SOPHIE'S GROOM ROOM & HYDROTHERAPY CENTRE LTD,www.BirchdaleBoardingandGrooming.co.uk,BD4 6NA,Total Exemption Small,Veterinary activities
53.80744,-1.56055,ENCOS LIMITED,www.encosltd.com,LS2 9DF,Total Exemption Small,"other natural sciences, engineering"
53.96805,-0.99147,FOLLOWS SERVICES LTD,,YO19 5LL,Total Exemption Small,Veterinary activities
54.27901,-0.40799,SYNTHESYS DIRECT LIMITED,,YO11 1TS,Total Exemption Small,"other natural sciences, engineering"
53.7407,-0.2018,HAVEN VETERINARY GROUP LIMITED,www.havenvetgroup.co.uk,HU12 8BP,Total Exemption Small,Veterinary activities
53.91241,-1.75294,REMOTE SENSING SPECIALISTS LIMITED,,LS29 7LB,Not Available,"other natural sciences, engineering"
54.24504,-0.77474,FARM MIX LIMITED,,YO18 7AW,Total Exemption Small,Veterinary activities
53.80589,-1.62423,CHADWELL HEATH VETS4PETS LIMITED,,LS13 4BN,Full accounts,Veterinary activities
53.79589,-1.55739,SAPPHIRE IMAGING LIMITED,,LS1 4AP,Total Exemption Small,Veterinary activities
53.49974,-1.14438,CONROY MECHANICAL ENGINEERING LTD,,DN4 8NF,Not Available,"other natural sciences, engineering"
53.91082,-1.31582,AVACTA GROUP PLC,www.avacta.com,LS23 7FA,Group,Biotechnology
54.03134,-1.22033,THE SHEEP TRUST,www.thesheeptrust.org,YO30 2BN,Total Exemption Full,"other natural sciences, engineering"
53.97615,-1.99609,HOLT LOCUMS LTD,,BD23 6QP,Total Exemption Small,Veterinary activities
53.61356,-1.35796,OPTALYSYS LTD,www.optalysys.com,WF9 4PU,Total Exemption Small,"other natural sciences, engineering"
53.79682,-1.4265,EVILLE & JONES (UK) LIMITED,www.eandj.co.uk,LS15 8ZB,Full accounts,Veterinary activities
53.88637,-1.60914,OMIC ANALYTICS LIMITED,,LS16 9EP,Micro-entity accounts,Biotechnology
53.7358,-0.48813,FOXGROVE TEC LIMITED,www.biofuels-technology.com,HU14 3ND,Total Exemption Small,Biotechnology
53.90317,-1.70643,PLATFORM KINETICS LIMITED,,LS21 3JP,Total Exemption Small,Biotechnology
53.78156,-1.79944,ROCHESTER.EU.COM LIMITED,,BD7 4DD,Total Exemption Small,"other natural sciences, engineering"
54.22226,-1.65602,FORREST HOUSE VETERINARY LIMITED,www.forresthouse-veterinary.co.uk,HG4 4DY,Total Exemption Small,Veterinary activities
53.80238,-1.53031,THE CAPE HOLLAND BULB COMPANY LIMITED,,LS9 7DZ,Not Available,Seed propogation for propogation
53.85822,-1.42709,ATLANTIS BMS LIMITED,,LS14 3DX,Total Exemption Small,Biotechnology
53.79114,-1.67748,FRISSONUK LIMITED,,LS28 8HX,Not Available,"other natural sciences, engineering"
53.81812,-1.59732,VETPOINT LTD,,LS5 3HF,Total Exemption Small,Veterinary activities
53.72418,-1.86435,VETXS LIMITED,,HX1 5SP,Total Exemption Small,Veterinary activities
54.57651,-1.10056,PRIMARY DISPERSIONS LIMITED,www.primarydispersions.com,TS10 4RF,Total Exemption Small,"other natural sciences, engineering"
53.56732,-0.6183,VISIONARY ASSET MANAGEMENT LIMITED,,DN16 1AL,Not Available,"other natural sciences, engineering"
53.82435,-1.51249,ROMAN KRISTIN LIMITED,,LS8 4AJ,Not Available,Veterinary activities
54.52264,-1.56137,BRADDAN (SAARS) LTD,,DL3 7EH,Total Exemption Small,"other natural sciences, engineering"
54.00267,-1.4963,LYVS LTD,,HG1 4DZ,Not Available,Veterinary activities
53.79239,-1.55056,LHASA LIMITED,www.lhasalimited.org,LS11 5PS,Full accounts,"other natural sciences, engineering"
53.7426,-2.012649,NANO-TEK (UK) TECHNOLOGY LIMITED,,HX7 7BL,Micro-entity accounts,"other natural sciences, engineering"
53.80216,-1.70141,YORKSHIRE VETS LIMITED,www.yorkshirevets.co.uk,BD3 7BA,,Veterinary activities
53.7376,-0.19756,HYDROPONIC GROWING SYSTEMS LIMITED,,HU12 8HR,Total Exemption Small,Plant propagation
53.98622,-1.10025,AB ANIMAL WELFARE LTD,,YO30 4XG,Total Exemption Small,Veterinary activities
53.96478,-1.10823,RUTLAND HOUSE SURGERY LIMITED,www.rutlandreferrals.com,YO26 4YN,Total Exemption Small,Veterinary activities
53.56178,-0.09095,FILLAPET LIMITED,,DN32 0QH,Total Exemption Small,Veterinary activities
53.77673,-0.44498,CNUK MEDTECH SOLUTIONS LIMITED,,HU16 5JQ,Not Available,Biotechnology
53.59758,-1.68483,M G HEY LIMITED,,HD8 8LN,Total Exemption Small,Veterinary activities
54.27901,-0.40799,PICTURES & NOTES LIMITED,,YO11 1TS,Total Exemption Small,"other natural sciences, engineering"
54.5222,-1.55534,INNOVATIVE BRITISH RESEARCH & DEVELOPMENT ENGINE LTD,,DL1 5SF,Not Available,"other natural sciences, engineering"
54.58464,-1.30664,ALPHA AEROSPACE ENGINEERING LIMITED,,TS20 2QR,Total Exemption Small,"other natural sciences, engineering"
53.84988,-1.26382,TBVL LTD,,LS24 9PB,Total Exemption Small,Veterinary activities
53.95726,-1.10856,CHANTRY VETS LIMITED,,YO26 4GB,Not Available,Veterinary activities
54.00519,-1.01068,VERTIGRO LIMITED,,YO32 9TL,Partial Exemption,Plant propagation
53.96478,-1.10823,BEST FRIENDS GROUP LIMITED,,YO26 4YN,Total Exemption Small,Veterinary activities
54.54245,-1.32442,NDT GLOBAL SERVICES LIMITED,www.ndt-equipment.co.uk,TS18 3BP,Total Exemption Small,"other natural sciences, engineering"
53.82699,-1.34411,LUKE GREEN LOCUMS LTD,,LS25 3DD,Total Exemption Small,Veterinary activities
53.64735,-1.53707,DTB ADVISORY SERVICES UK LIMITED,,WF4 3ND,Total Exemption Small,"other natural sciences, engineering"
53.71307,-1.47067,TECHNOLOGY TRANSLATORS LIMITED,www.technologytranslators.com,WF3 4AA,Total Exemption Small,"other natural sciences, engineering"
54.61525,-1.05407,CVS (UK) LIMITED,www.cvsukltd.co.uk,TS10 3JZ,Full accounts,Veterinary activities
54.5349,-1.05222,MRT ECOLOGY LIMITED,www.mrt-ecology.com,TS14 6QD,Total Exemption Small,"other natural sciences, engineering"
53.64011,-1.77847,MILNE RESEARCH LIMITED,,HD1 3BD,Total Exemption Small,"other natural sciences, engineering"
53.69675,-1.77119,TORRINGTON ORTHOPAEDICS LIMITED,www.torringtonorthopaedics.com,HD6 1NQ,Total Exemption Small,Veterinary activities
54.03511,-2.27262,AEGIR LTD,,BD23 4QN,Not Available,Biotechnology
53.7431,-2.0144,GEANT4 ASSOCIATES INTERNATIONAL LTD,www.g4ai.org,HX7 7BT,Total Exemption Small,"other natural sciences, engineering"
54.2428,-0.77286,EASTGATE VETERINARY CENTRE LIMITED,www.eastgateveterinarycentre.co.uk,YO18 7DW,Total Exemption Small,Veterinary activities
54.36377,-1.37114,WINTON MATERIALS SCIENCE LIMITED,,DL6 2TB,Total Exemption Small,"other natural sciences, engineering"
53.80744,-1.56055,POLAR OLED LTD,www.polaroled.com,LS2 9DF,Total Exemption Small,"other natural sciences, engineering"
53.7623,-1.41385,TRX WOUND CARE LIMITED,www.tissueregenix.com,LS26 8XT,Full accounts,Biotechnology
54.57651,-1.10056,PLAXICA LIMITED,www.plaxica.com,TS10 4RF,Full accounts,"other natural sciences, engineering"
53.75961,-1.70909,BLOFIELD NURSERIES LTD,,BD4 6RD,Total Exemption Small,Plant propagation
54.01074,-1.05817,DAVID DAVIES PHARMA CONSULTANTS LTD,,YO32 9FT,Total Exemption Small,Biotechnology
53.70259,-0.87083,STEPHANIE HOLMES LIMITED,,DN14 5QE,Total Exemption Small,Veterinary activities
53.7968,-1.66367,C A THORNTON LIMITED,,LS28 7LG,Total Exemption Small,Biotechnology
53.59437,-0.64356,ASHCROFT (NORTH LINCOLNSHIRE) LIMITED,,DN15 6AH,Total Exemption Small,Veterinary activities
53.96478,-1.10823,HADRIAN VETS LIMITED,www.hadrianvets.co.uk,YO26 4YN,Total Exemption Small,Veterinary activities
53.69223,-1.63146,EMVET LTD,,WF13 1HF,Total Exemption Small,Veterinary activities
53.80589,-1.62423,QUINTON VETS4PETS LIMITED,,LS13 4BN,Full accounts,Veterinary activities
53.59771,-1.30073,BARTRAM & PATRICK LIMITED,www.bartram-patrick.ukvol.co.uk,WF9 2NY,Total Exemption Small,Veterinary activities
53.67438,-1.55586,COGNITECH CONSULTING LTD,,WF5 0HS,Total Exemption Full,"other natural sciences, engineering"
53.70684,-1.67276,CALDER VETS LIMITED,www.caldervets.co.uk,WF16 0JD,Full accounts,Veterinary activities
53.94968,-1.04766,APTAMER GROUP LIMITED,,YO10 5NY,Total Exemption Small,Biotechnology
53.52388,-1.12697,TRANSPIX LTD,,DN1 2HD,Total Exemption Small,"other natural sciences, engineering"
53.80589,-1.62423,GRANTHAM VETS4PETS LIMITED,,LS13 4BN,Full accounts,Veterinary activities
53.5645,-0.04108,PAUL SLEIGHT UK LIMITED,,DN35 7UZ,Total Exemption Small,"other natural sciences, engineering"
54.57651,-1.10056,COMPACTGTL LIMITED,www.compactgtl.com,TS10 4RF,Full accounts,"other natural sciences, engineering"
53.60267,-1.78418,HOLME VETERINARY CENTRE LIMITED,,HD9 6QB,Total Exemption Small,Veterinary activities
53.97709,-1.11058,THE HORSE VET LIMITED,,YO30 5PA,Not Available,Veterinary activities
54.58483,-0.97605,GABRIELA M PEREZ RUIZ LIMITED,,TS12 1EG,Not Available,Veterinary activities
53.81465,-1.57979,ALPHA AEROSPACE ENGINEERING LIMITED,,LS6 3DA,Total Exemption Small,"other natural sciences, engineering"
53.95726,-1.10856,VETERINARY EMERGENCY TREATMENT SERVICES LIMITED,www.v-e-t-s.co.uk,YO26 4GB,Total Exemption Small,Veterinary activities
53.84112,-1.60904,VISITING VET SPECIALISTS LTD,,LS16 6QE,Total Exemption Small,Veterinary activities
53.6667,-1.46043,OAKENSHAW BOARDING KENNELS LIMITED,www.oakenshawboarding.co.uk,WF4 1SD,Total Exemption Small,Veterinary activities
53.96805,-0.99147,M KILBRIDE VS LTD,,YO19 5LL,Total Exemption Small,Veterinary activities
53.96478,-1.10823,WOODCROFT VETERINARY GROUP LIMITED,www.woodcroftvets.com,YO26 4YN,Full accounts,Veterinary activities
53.95725,-1.19576,YORKSHIRE EQUINE PRACTICE LIMITED,www.yorkshireequinepractice.com,YO23 3QF,Total Exemption Small,Veterinary activities
53.70841,-1.45484,ROOTS NURSERIES LIMITED,,WF6 2JE,Micro-entity accounts,Plant propagation
53.9478,-1.07583,ADRIANIC LIMITED,,YO10 4DH,Total Exemption Small,"other natural sciences, engineering"
53.82483,-1.15052,YORKSHIRE SUSTAINABLE FARMING INNOVATION CENTRE LIMITED,www.stockbridgeonline.co.uk,YO8 3TZ,Not Available,"other natural sciences, engineering"
53.68031,-1.57881,PLATFORM DIAGNOSTICS LIMITED,www.carclo.co.uk,WF5 9WS,Full accounts,"other natural sciences, engineering"
53.80589,-1.62423,KIDDERMINSTER VETS4PETS LIMITED,,LS13 4BN,Full accounts,Veterinary activities
53.77491,-0.65236,MIRES BECK NURSERY,,HU15 2NR,Total Exemption Full,Plant propagation
53.58922,-0.65353,SVENCO U.K. LIMITED,,DN15 7PQ,Total Exemption Small,"other natural sciences, engineering"
53.84758,-1.5226,GOLGENE TECHNOLOGIES LIMITED,,LS8 2AZ,Total Exemption Small,Biotechnology
53.80675,-1.17397,BRAMLEY VETS4PETS LIMITED,www.vets4pets.com,LS25 6HJ,Full accounts,Veterinary activities
53.95726,-1.10856,WESTWAY VETERINARY CENTRES LIMITED,www.westway-vets.com,YO26 4GB,Total Exemption Small,Veterinary activities
53.96325,-2.017049,MARIJA TARASENKO - LABORATORY CONSULTING LTD,,BD23 1NJ,Not Available,Biotechnology
53.56909,-1.79021,VETSAT LTD,,HD9 2JT,Not Available,Veterinary activities
53.55138,-0.49494,HARRITON BERACHA LIMITED,,DN20 8LN,Micro-entity accounts,"other natural sciences, engineering"
53.57261,-0.12403,DVT PROCESS ENGINEERING SOLUTIONS LTD,,DN37 9LD,Not Available,Seed propogation for propogation
54.52141,-1.34698,POINTEDLY CLINICAL LIMITED,,TS16 9HH,Micro-entity accounts,"other natural sciences, engineering"
54.06169,-1.95974,PARKINSON RESEARCH SOLUTIONS LTD,,BD23 5DX,Total Exemption Small,Biotechnology
54.27321,-0.41711,HAMBRIDGE VETS LIMITED,www.dunslowroadvets.com,YO12 4DX,Total Exemption Small,Veterinary activities
53.85032,-1.60111,A R AYERS LOCUM SERVICES LIMITED,,LS16 6BG,Not Available,Veterinary activities
53.94794,-1.0302,SWIFT DIAGNOSTICS LIMITED,,YO10 5GW,Total Exemption Small,Biotechnology
53.78891,-1.25052,INTELLIGENT MICROBIOLOGY SOLUTIONS LTD,,LS25 6AF,Total Exemption Small,"other natural sciences, engineering"
54.50852,-1.35446,FIVEBARGATE CONSULTANTS LTD.,,TS15 9BH,Total Exemption Small,Biotechnology
53.72398,-1.71364,FRAZER MEDICAL RESEARCH LIMITED,,BD19 5AA,Total Exemption Small,"other natural sciences, engineering"
53.76292,-0.61755,MIRES BECK NURSERY,,HU15 2HW,Total Exemption Full,Plant propagation
53.79966,-1.54419,INFORMATION CHANGE ORGANISATION LIMITED,,LS1 8EQ,Total Exemption Small,Biotechnology
53.73885,-0.33556,BENTHIC PELAGIC SOLUTIONS LIMITED,www.benthicpelagic.com,HU1 1UD,Total Exemption Small,"other natural sciences, engineering"
53.679401,-1.500734,MR ELECTRONICS LTD.,,WF1 5PF,Micro-entity accounts,"other natural sciences, engineering"
53.81786,-1.58605,AIRE VETERINARY CENTRE LTD,,LS6 3EJ,Not Available,Veterinary activities
53.860638,-1.858562,LISTER INSTITUTE OF PREVENTIVE MEDICINE(THE),www.lister-institute.org.uk,BD16 2DS,Full accounts,"other natural sciences, engineering"
53.80376,-1.54469,GREENLEAF ANIMAL RESCUE LIMITED,www.greenleafanimalrescue.org.uk,LS2 8AJ,Total Exemption Small,Veterinary activities
53.82298,-1.5709,PATHTRACK LIMITED,www.pathtrack.co.uk,LS6 2AZ,Total Exemption Small,"other natural sciences, engineering"
54.06748,-2.27885,DALEHEAD VETERINARY GROUP LIMITED,www.daleheadvetgroup.co.uk,BD24 9AA,Total Exemption Small,Veterinary activities
54.68433,-1.21997,EASY FLUID LIMITED,,TS26 9EY,Micro-entity accounts,"other natural sciences, engineering"
53.95726,-1.10856,VALLEY VETS LTD.,www.valley-vets.co.uk,YO26 4GB,Total Exemption Small,Veterinary activities
54.16367,-1.64967,ANGELA BODEY LIMITED,,HG4 3SD,Total Exemption Small,Veterinary activities
54.1681,-0.29744,POTATO MANUFACTURING SCIENCE LIMITED,www.pmssnacks.com,YO14 9RS,Total Exemption Small,Biotechnology
54.01331,-1.31799,JOHNSONS OF WHIXLEY LIMITED,,YO26 8AQ,Full accounts,Plant propagation
53.53692,-0.0902,GRIMSBY VETS4PETS LIMITED,www.vets.co.uk,DN33 2HP,Full accounts,Veterinary activities
53.96053,-2.00021,H OREILLY MRCVS LIMITED,,BD23 2LN,Not Available,Veterinary activities
53.49343,-1.14047,NIAMH LYONS SERVICES LTD,,DN4 8TD,Not Available,Veterinary activities
53.78931,-1.41701,STITCH EM LTD,,LS15 4LG,Not Available,Veterinary activities
53.79777,-1.55802,COMMUNITY DEVELOPMENT SERVICES ALLIANCE LIMITED,,LS1 4ND,Total Exemption Small,"other natural sciences, engineering"
54.50896,-1.29853,CVS (UK) LIMITED,www.cvsukltd.co.uk,TS15 9JT,Full accounts,Veterinary activities
53.66663,-1.50641,LOGICOR (R&D) LIMITED,www.logicor.co.uk,WF2 7AN,Total Exemption Small,"other natural sciences, engineering"
53.98653,-1.09939,STATION HOUSE VETS LIMITED,,YO30 4WX,Total Exemption Small,Veterinary activities
53.93876,-1.10821,CALCARIA VETERINARY PRACTICE LTD,,YO24 1LR,Total Exemption Small,Veterinary activities
54.18173,-0.53149,OPERATION K9 LTD,,YO17 8PH,Total Exemption Small,Veterinary activities
53.98864,-1.11558,NH LOCUM RVN LTD,,YO30 5WG,Not Available,Veterinary activities
53.85664,-1.61749,TOWERWOOD VETS LIMITED,www.towerwoodvets.co.uk,LS16 7DR,Total Exemption Full,Veterinary activities
53.69639,-0.36764,THOMAS RESEARCH SERVICES LIMITED,www.slagtest.co.uk,DN19 7PZ,Total Exemption Small,"other natural sciences, engineering"
53.68789,-1.31394,GREENWOOD & BROWN VETERINARY CLINICS LIMITED,www.pontefractvet.co.uk,WF8 4HR,Total Exemption Small,Veterinary activities
54.57138,-1.32116,STOCKTON VETS4PETS LIMITED,www.vets4pets.com,TS19 0BS,Full accounts,Veterinary activities
53.83267,-1.80987,ALTARA GROUP LIMITED,,BD18 4AB,Not Available,"other natural sciences, engineering"
53.77745,-0.29273,CHESTNUT HOUSE VETERINARY CENTRE LIMITED,,HU8 9HL,Total Exemption Small,Veterinary activities
54.24504,-0.77474,HOWELLS VETERINARY SERVICES LIMITED,www.howellsvets.co.uk,YO18 7AW,Total Exemption Small,Veterinary activities
53.61374,-0.97146,CVS (UK) LIMITED,www.cvsukltd.co.uk,DN8 5UJ,Full accounts,Veterinary activities
53.96478,-1.10823,BEECHWOOD VETERINARY GROUP LIMITED,www.beechwoodvets.com,YO26 4YN,Total Exemption Small,Veterinary activities
54.32936,-1.42919,ACR DIAGNOSTICS LIMITED,,DL7 8XN,Total Exemption Small,Biotechnology
53.96557,-1.05951,LEMON MYRTLE LIMITED,,YO31 0RP,Total Exemption Small,"other natural sciences, engineering"
53.71822,-0.42817,HESSLE DOCK COMPANY LIMITED,,HU13 0EG,Total Exemption Small,"other natural sciences, engineering"
53.64011,-1.77847,KIRKLEES BIOSCIENCES LTD,www.kirkleesbio.com,HD1 3BD,Total Exemption Small,Biotechnology
54.00913,-1.45279,MGVET LTD,,HG5 0BG,Not Available,Veterinary activities
53.97783,-1.56481,COVANCE LABORATORIES LIMITED,www.covance.com,HG3 1PY,Full accounts,Biotechnology
53.98769,-1.55412,METALINEAR LIMITED,,HG2 0PP,Not Available,Biotechnology
53.64213,-1.77176,PROSPECT VETERINARY CENTRE LIMITED,www.donaldsonsvets.co.uk,HD5 9AX,Total Exemption Small,Veterinary activities
53.80581,-1.5016,R&R PUPPY SALES LTD,,LS9 6LL,Not Available,Veterinary activities
53.79713,-1.54684,ABCODIA LIMITED,www.abcodia.com,LS1 5AB,Full accounts,"other natural sciences, engineering"
