latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
53.79736,-1.76374,RAJA'S FOOD LIMITED,www.rajas.co.uk,BD1 2RX,Total Exemption Small,Prepared meals and dishes
53.77353,-1.58688,TROY FOODS (SALADS) LIMITED,www.troyfoods.co.uk,LS12 6DX,Full accounts,Prepared meals and dishes
53.82164,-1.31446,NORTHERN GAME FEEDS LIMITED,,LS25 3ED,Total Exemption Small,Animal production support activities
53.75878,-1.9075,J MALLINSON LTD,www.thecross.plus.com,HX2 8UL,Total Exemption Small,"Meat, poultry meat production"
53.7984,-1.77242,QUEENS QULFI LIMITED,,BD8 8JZ,Not Available,Ice cream
53.98622,-1.10025,CHIA FOOD (YORK) LIMITED,,YO30 4XG,Total Exemption Small,Homogenised/dietetic food
53.6537,-1.82063,COUNTRY PARK FOODS LIMITED,www.newsholmes.co.uk,HD3 4BZ,Full accounts,"Meat, poultry meat production"
53.76255,-1.50613,ARLA FOODS FINANCE LIMITED,www.arlafoodsuk.com,LS10 1AB,Full accounts,Dairy
53.71894,-1.85184,NESTLE UK LTD.,www.nestle.co.uk,HX3 9XT,Full accounts,Other food products nec
53.77788,-1.59998,SPICE BY NATURE LIMITED,,LS12 6JB,Not Available,Condiments and seasonings
53.96599,-1.07136,THE YORK PANTRY LTD,,YO31 7SZ,Micro-entity accounts,"Bread; pastry goods, cakes"
53.67604,-1.49806,JOHN RANNOCH LIMITED,,WF2 8EE,Full accounts,"Meat, poultry meat production"
54.09776,-0.1979,STORMY C FISHING LIMITED,,YO16 7PX,Total Exemption Small,"Fish processing, preserving"
53.79679,-1.53848,R. HEY & SONS (DEWSBURY) LIMITED,www.heystripe.com,LS2 7HW,Total Exemption Small,"Meat processing, preserving"
53.58707,-0.65338,INNER KITCHEN LIMITED,,DN15 7PA,Not Available,Other food products nec
54.57305,-1.2361,GC CONES LIMITED,,TS1 2JN,Total Exemption Small,Other food products nec
53.58267,-0.35152,AGRIMIN LIMITED,,DN39 6YH,Total Exemption Small,Animal production support activities
53.99127,-1.51931,J E AUDSLEY LTD,,HG2 8LT,Total Exemption Small,"Meat, poultry meat production"
53.81381,-0.38532,M & F LIMITED,www.mfproduce.co.uk,HU17 0RT,Medium Company,"Potato processing, preserving"
53.80744,-1.56055,MOONSHINE BAKERY LTD,,LS2 9DF,Not Available,"Bread; pastry goods, cakes"
54.46189,-1.18131,MARLOW FOODS LIMITED,www.cauldronfoods.co.uk,TS9 7AB,Group,Other food products nec
53.43308,-1.10976,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,DN11 9HT,Full accounts,"Bread; pastry goods, cakes"
53.7781,-0.66438,ADAMS AND GREEN LIMITED,www.adamsandgreen.com,HU15 2PG,Full accounts,Prepared farm animals feeds
53.79703,-1.52216,COUNTRY STYLE FOODS LIMITED,www.countrystyle.co.uk,LS9 8HY,Group,"Bread; pastry goods, cakes"
53.67947,-1.62677,THE SANDWICH CLUB LTD,,WF12 9DB,Not Available,Prepared meals and dishes
54.09024,-1.49999,TECHNICAL & COMMERCIAL SERVICES INTERNATIONAL LIMITED,,HG3 3RH,Total Exemption Small,Animal production support activities
53.74297,-0.33774,FRIPURA LIMITED,www.fripura.com,HU1 2LD,Total Exemption Small,Other food products nec
54.51018,-0.93516,MOORSIDE FARM SUPPLIES LIMITED,,TS12 3LP,Total Exemption Small,Animal production support activities
54.36729,-1.6796,BRECKONBOROUGH EQUESTRIAN LIMITED,,DL10 7PL,Micro-entity accounts,Animal production support activities
53.72456,-1.71357,GREGGS PLC,www.greggs.co.uk,BD19 5AE,Group,"Bread; pastry goods, cakes"
53.57506,-0.0716,NICE TO ICE LIMITED,www.nice-to-ice.co.uk,DN31 3EW,Micro-entity accounts,"Bread; pastry goods, cakes"
53.56644,-0.64856,GREGGS PLC,www.greggs.co.uk,DN16 2SN,Group,"Bread; pastry goods, cakes"
53.58828,-0.65347,ROSENEATH ANIMAL FEEDS LIMITED,,DN15 7PG,Total Exemption Small,Animal production support activities
54.02567,-1.32035,VOAKES FREE FROM LIMITED,,YO26 8AY,Total Exemption Small,"Meat, poultry meat production"
54.12551,-0.81859,THE TOFOO COMPANY LIMITED,www.clearspottofu.co.uk,YO17 6YD,Total Exemption Small,Other food products nec
53.86706,-1.90737,J.WILD(CONFECTIONERS)LIMITED,www.grandmawilds.co.uk,BD21 3QD,Full accounts,"Bread; pastry goods, cakes"
54.54538,-1.25787,PAUL MORGANS BAKERY LIMITED,www.morgans-bakery.co.uk,TS5 7BP,Total Exemption Small,"Bread; pastry goods, cakes"
53.63798,-1.81939,HADFIELDS THE BAKERY LTD,www.hadfields-bakers.co.uk,HD3 4LY,Total Exemption Small,"Bread; pastry goods, cakes"
54.56148,-1.32643,JINGJING WINGS LIMITED,,TS18 4AP,Not Available,Condiments and seasonings
53.55111,-0.49565,DUNHAMS OF BRIGG LIMITED,,DN20 8LP,Total Exemption Small,"Bread; pastry goods, cakes"
54.57613,-1.14653,PAUL MORGANS BAKERY LIMITED,www.morgans-bakery.co.uk,TS6 7HX,Total Exemption Small,"Bread; pastry goods, cakes"
53.79603,-1.76431,FOODELICIOUS LTD,,BD1 2HQ,Not Available,Prepared meals and dishes
53.75695,-0.44634,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU10 7UA,Full accounts,"Bread; pastry goods, cakes"
53.73307,-0.37149,ROACH BROS (CURERS) LIMITED,www.roachbros.co.uk,HU3 4JH,Total Exemption Small,"Fish processing, preserving"
53.74345,-1.35989,BATESONS BAKERY LTD,,WF10 2BW,Total Exemption Small,"Bread; pastry goods, cakes"
53.87519,-0.83512,NORTHERN CROP DRIERS LIMITED,www.northerncropdriers.co.uk,YO42 4SS,Total Exemption Small,Prepared farm animals feeds
54.27345,-0.40257,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,YO11 2QG,Full accounts,"Bread; pastry goods, cakes"
54.12677,-1.24229,ARGRAIN LIMITED,,YO61 3LB,Medium Company,Post-harvest crop activities
53.593512,-1.297417,POTTS (BAKERS) LIMITED,www.pottsbakers.co.uk,WF9 2AB,Total Exemption Small,"Bread; pastry goods, cakes"
53.91331,-1.75057,GREGGS PLC,www.greggs.co.uk,LS29 7JL,Group,"Bread; pastry goods, cakes"
54.22116,-1.72365,ROSEBUD PRESERVES LIMITED,www.rosebudpreserves.co.uk,HG4 4LH,Total Exemption Small,Other food products nec
53.97201,-1.07742,ARLA FOODS LIMITED,www.arlafoods.co.uk,YO31 8JN,Full accounts,Dairy
53.95417,-1.08472,BLUEBIRD BAKERY LTD,,YO1 6HG,Not Available,Grain mill products
53.68799,-1.50687,RRA FOOD LTD,,WF1 2QX,Not Available,"Bread; pastry goods, cakes"
53.86729,-0.67532,MARRIAGES SPECIALIST FOODS LIMITED,www.marriages.co.uk,YO43 3GL,Full accounts,Prepared pet foods
53.76866,-1.80372,BERT MARSHALL BAKERS LIMITED,www.marshallsbakery.co.uk,BD6 3EW,Total Exemption Small,"Bread; pastry goods, cakes"
54.09949,-1.39531,RUSSELL HUME LIMITED,www.russellhume.com,YO51 9BL,Group,"Meat, poultry meat production"
54.00611,-0.43835,T SOANES & SON (POULTRY) LTD,www.soanespoultry.co.uk,YO25 6LL,Total Exemption Small,"Meat, poultry meat production"
53.90083,-1.68475,WHARFEDALE FARMERS'AUCTION MART LIMITED,,LS21 3BD,Small company,Animal production support activities
53.94571,-2.01691,WILSON SON & DAUGHTERS LIMITED,,BD23 2QR,Total Exemption Small,"Meat, poultry meat production"
54.0017,-1.45891,J KIRK LTD,,HG5 8EY,Total Exemption Small,Animal production support activities
53.97576,-0.49257,BEEF IMPROVEMENT GROUPING LIMITED,,YO25 9ED,Total Exemption Small,Animal production support activities
53.62044,-1.12801,ELMFIELD (DONCASTER) LIMITED,,DN6 0HE,Total Exemption Small,Dairy
53.89722,-0.21476,CHESTNUT DAIRIES LIMITED,,HU11 5RJ,Total Exemption Small,Dairy
54.5595,-1.2512,GREGGS PLC,www.greggs.co.uk,TS5 5AL,Group,"Bread; pastry goods, cakes"
54.57087,-1.25099,GRECO BROTHERS LIMITED,www.grecobrothers.co.uk,TS1 5QS,Total Exemption Small,"Rusks, biscuits; preserved pastry"
53.81527,-1.54352,EXCELLENT FOOD COMPANY YORKSHIRE LIMITED,www.xfoodco.com,LS7 2DF,Total Exemption Small,Other food products nec
53.64628,-1.78143,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,HD1 2RT,Total Exemption Small,"Bread; pastry goods, cakes"
54.25412,-1.18474,TASTE TRADITION LIMITED,www.tastetraditiondirect.co.uk,YO7 2HL,Total Exemption Small,"Meat, poultry meat production"
53.65438,-1.82574,PASTE 2 PERFECTION LIMITED,,HD3 3HR,Total Exemption Small,Condiments and seasonings
53.53341,-1.14251,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,DN5 9SR,Full accounts,"Bread; pastry goods, cakes"
53.79613,-1.76104,BREAD LOTTERY LIMITED,,BD1 2PX,Not Available,"Bread; pastry goods, cakes"
53.87866,-2.04233,GREGGS PLC,www.greggs.co.uk,BD22 0NP,Group,"Bread; pastry goods, cakes"
53.58296,-1.1813,G PEEL LIMITED,,DN6 8DP,Total Exemption Small,Other food products nec
53.79213,-1.54494,FORZA AW LIMITED,www.ipl-ltd.com,LS11 5AD,Full accounts,"Meat, poultry meat production"
53.98659,-1.10162,EQUINE SUPPORT REHOMING AND REHABILITATION,,YO30 4WY,Not Available,Animal production support activities
53.95755,-2.01459,PHILLIPE'S BAKERY LIMITED,,BD23 2DX,Total Exemption Small,"Bread; pastry goods, cakes"
53.81148,-1.66967,ARLA FOODS LIMITED,www.arlafoods.co.uk,LS28 5ET,Full accounts,Dairy
53.79966,-1.54419,GREGGS PLC,www.greggs.co.uk,LS1 8EQ,Group,"Bread; pastry goods, cakes"
54.61646,-1.40175,TOM WALKER AND SONS LIMITED,www.tomwalker.co.uk,TS21 3HZ,Full accounts,Dairy
53.79682,-1.4265,FARMHOUSE FARE LIMITED,www.farmhousefare.co.uk,LS15 8ZB,Full accounts,Other food products nec
53.698796,-1.159574,JAS BOWMAN & SONS LIMITED,www.bowmaningredients.co.uk,DN14 0LH,Group,Grain mill products
54.58551,-1.24328,FOOD NETWORK CORPORATION LIMITED,www.food-network.co.uk,TS2 1PU,Total Exemption Small,Prepared meals and dishes
53.79711,-1.54075,GREGGS PLC,www.greggs.co.uk,LS1 6BY,Group,"Bread; pastry goods, cakes"
53.79682,-1.4265,NORTHERN FOODS GROCERY GROUP LIMITED,www.northernfoods.com,LS15 8ZB,Full accounts,"Rusks, biscuits; preserved pastry"
53.72822,-1.58278,CURRY CUISINE LIMITED,www.currycuisinecookeryschool.co.uk,WF3 1AQ,Micro-entity accounts,Condiments and seasonings
53.67916,-0.72414,HENSON & JACKSON RETAIL LIMITED,,DN14 8HU,Total Exemption Small,Post-harvest crop activities
53.96174,-1.00738,JUBILEE MILLING LIMITED,,YO19 5UT,Full accounts,Animal production support activities
54.00196,-1.53754,FRANK WOOD (BUTCHERS) LIMITED,,HG1 5HY,Total Exemption Small,"Meat, poultry meat production"
53.76331,-0.35852,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU5 3AA,Full accounts,"Bread; pastry goods, cakes"
